numero_questao;gabarito;NU_PARAM_A;nu_param_B;NU_PARAM_C;ANO;enunciado;alternativas
48;C;2.59313;0.08088;0.14645;2023;"Diversos são os fatores causadores da degradação do solo, atuando de forma direta ou indireta, mas quase sempre a grande maioria das terras degradadas inicia esse processo com o desmatamento, que pode ser seguido por diversas formas de ocupação desordenada, como: corte de taludes para a construção de casas, rodovias e ferrovias, agricultura, com uso da queimada, vários tipos de mineração, irrigação excessiva, crescimento desordenado das cidades, superpastoreio, uso do solo para diversos tipos de despejos industriais e domésticos, sem tratamento da área que recebe esses despejos; enfim, de uma forma ou de outra, os solos tornam-se degradados, sendo muitas vezes difícil, ou quase impossível, a sua recuperação.A partir da ocupação desordenada exposta no texto, o que impede a recuperação do recurso natural destacado é a";"A: A elevação da biomassa; B: B redução da salinização; C: C diminuição da fertilidade; D: D ampliação da microfauna.; E: E decomposição do substrato"
76;A;1.97882;2.37904;0.24518;2023;A partir da década de 1930, começam a ser discutidos no Brasil os princípios de racionalização do trabalho.  As preocupações com a cozinha e o trabalho doméstico foram introduzidas com a medicina sanitária e a oferta de gás e eletricidade para uso doméstico no início do século 20 . A organização da cozinha visava atingir uma simplificação das tarefas, com a economia de movimentos, e o barateamento dos equipamentos, a partir da produção em grande escala. A padronização e racionalização da habitação e seus componentes visava uma radical transformação da casa, em especial da cozinha, e apoiava-se tanto no desenvolvimento de novos equipamentos quanto nos estudos de racionalização do trabalho doméstico. A principal preocupação era o desenvolvimento de um novo tipo de habitação, que deveria induzir um novo comportamento social.No contexto descrito, as mudanças mencionadas proporcionavam às mulheres o(a);"A: A controle do orçamento familiar; B: B libertação das tradições religiosas; C: C exercício da representatividade política; D: D ampliação dos momentos de socialização; E: E afastamento das atividades especializadas"
64;B;2.78931;0.82081;0.25733;2023;No cemitério, a sociedade religiosa encarregada do funeral, aterrorizada, apressou a cerimônia de tal forma que a mãe de Herzog perdeu o momento em que o caixão do filho começou a ser coberto pela terra. Quatro jornalistas que estavam presos no DOI chegaram para assistir ao sepultamento. Um se afastara, chorando. Dizia: Eles matam, eles matam! Não pergunte nada. Não podemos dizer nada. Eles matam mesmo . Falava-se baixo. Ouviram-se dois curtos discursos. O primeiro, da atriz Ruth Escobar: Até quando vamos suportar tanta violência? Até quando vamos continuar enterrando nossos mortos em silêncio?  No segundo, Audálio Dantas recitou o Navio negreiro , de Castro Alves: Senhor Deus dos desgraçados / Dizei-me Vós, Senhor Deus / Se é mentira, se é verdade, / Tanto horror perante os céus .O acontecimento descrito no texto, ocorrido em meados dos anos 1970, atesta a seguinte característica do regime político-institucional vigente: ;"A: A Incorporação da estética popular para justificar o ideal de integração nacional; B: B Afirmação da estratégia psicossocial para favorecer o objetivo de propaganda cívica.; C: C Institucionalização de mecanismos repressivos para eliminar os focos de resistência.; D: D Adoção de cerimoniais públicos para controlar as manifestações de grupos opositores.; E: E Estatização de meios de comunicação para selecionar a divulgação de atos governamentais"
86;D;2.79594;0.44013;0.15523;2023;Alternativas logísticas estão servindo de instrumentos que ativam os mercados especuladores de terras nas diferentes regiões da Amazônia e constituem em indicadores utilizados por diferentes atores para defender ou denunciar o avanço da cultura da soja na região e, com ela, a retomada do desmatamento. É evidente que o crescimento do desmatamento tem a ver também com a expansão da soja, porém atribuir a ela o fator principal parece não totalmente correto. Parto da compreensão central de que a lógica que gera o desmatamento está articulada pelo tripé grileiros, madeireiros e pecuaristas.Na visão do autor, o problema central da situação descrita é desencadeado pela ;"A: A apropriação de áreas devolutas; B: B sonegação de impostos federais; C: C incorporação de exportação ilegal; D: D desoneração de setores produtivos; E: E flexibilização de legislação ambiental"
69;A;3.07524;1.19358;0.14876;2023;TEXTO 1Por hora, apenas os mais abastados poderão sonhar em viajar ao espaço, seja por um foguete ou por um avião híbrido, mas toda a população global poderá sentir os efeitos dessas viagens e avanços tecnológicos. Para uma aventura dessas, as empresas tiveram que criar novas tecnologias que podem, em algum momento, voltar para a sociedade. A câmera fotográfica, hoje comum no mundo, antes foi uma invenção para ser usada em telescópios, e o titânio, usado até na medicina, foi desenvolvido para a construção de foguetes. TEXTO 2Descrição da charge: Intitulada Bilionários lançam nova era de viagens ao espaço... , a charge do artista Cazo apresenta três personagens que estão em um planeta desconhecido. Um astronauta desembarca de uma nave espacial e, entusiasmado, diz: “Viemos em paz!”. Enquanto isso, ocorre uma chamada de vídeo entre um nativo desse planeta e um indígena do planeta Terra que, de olho no astronauta, diz ao nativo: “Acredite em mim. Não confie nesse pessoal!”.ACREDITEEM MIM.  NÃOCONFIE  NESSEPESSOAL!BILIONÁRIOS LANÇAM NOVA ERA DE VIAGENS AO ESPAÇO...VIEMOSEM PAZ!Os textos apresentam perspectivas da nova corrida espacial que revelam, respectivamente:;"A: A Dependência e progresso; B: B Expectativa e desconfiança; C: C Angústia e adaptação; D: D Pioneirismo e retrocesso; E: E Receio e civilidade"
67;B;2.01758;1.4703;0.23595;2023;Os séculos 15  e 16 , quando se vão desmoronando as estruturas socioeconômicas da Idade Média perante os novos imperativos da Época moderna, constituem um momento-chave na história florestal de toda a Europa Ocidental. Abre-se, genericamente, um longo período de “crise florestal”, que se manifesta com acuidade nos países onde mais se desenvolvem as atividades industriais e comerciais. As necessidades em produtos lenhosos aumentam drasticamente com o crescimento do consumo nos mercados urbanos e nas regiões onde progridem a metalurgia e a construção naval, além da sua utilização na vida quotidiana de toda a população.Qual acontecimento do período contribuiu diretamente para o agravamento da situação descrita?;"A: A O processo de expansão marítima; B: B A eclosão do renascimento cultural; C: C A concretização da centralização política; D: D O movimento de reformas religiosas; E: E A manutenção do sistema feudal"
55;D;2.40144;0.606;0.21265;2023;Tahuantinsuyu — nome do Império Inca em quéchua —  era dividido em quatro partes ou suyus: Chinchaysuyu (noroeste do Peru e Equador), Antisuyu (parte amazônica do império), Collasuyu (atual Bolívia) e Condesuyu (costa do Oceano Pacífico) e tinha Cuzco, no atual Peru, como sua capital imperial. Oficialmente, todas as etnias dominadas pelos incas deveriam adotar a língua quéchua, adorar o Sapa Inca e o Sol e pagar taxas em forma de horas de trabalhos periódicos. No entanto, pode-se dizer que o Império Inca era como um mosaico cultural em que vários e diferentes grupos étnicos adoravam o Sapa Inca e o Sol mas, simultaneamente, continuavam a adorar seus deuses locais e também a falar em suas línguas nativas.Ao comparar, no texto, a vertente da dominação territorial com os aspectos culturais, os incas tinham uma postura;"A: A aceitável no que alude aos direitos humanos; B: B admissível no que remete às crenças coloniais; C: C tolerável no que se refere aos regimes tributários; D: D flexível no que diz respeito aos costumes religiosos; E: E compreensível no que concerne às normas laborais"
53;A;3.50089;0.56073;0.15911;2023;A torcida do Fluminense inicia um movimento para mudar a letra de uma das músicas mais populares das arquibancadas tricolores. Grupos pedem a remoção do termo “mulambo imundo”, em uma provocação direta ao Flamengo. Mulambo é um termo que surgiu em Angola, na época da escravatura, e eles eram chamados de mulambos pelos senhores de engenho, os patrões das fazendas.Qual mudança no comportamento social a proposta reportada no texto reflete?;"A: A Rejeição de costumes elitistas; B: B Repulsão de condutas misóginas; C: C Condenação do preconceito racial; D: D Criminalização de práticas homofóbicas; E: E Contestação do comportamento machista"
66;D;3.20901;-0.05645;0.29486;2023;Descrição do gráfico:  Intitulado Taxa de fecundidade no Brasil , o gráfico de barras verticais indica o número de filhos por mulher, a cada década, de 1960 até 2050. Há um recorte no gráfico destacando que, nas décadas de 1960 até 2020, o número de filhos por mulher diminuiu de 6,3 para 1,5.Fonte: IBGEFilhos por mulherDécadasTaxa de fecundidade no BrasilDe 1960 a 2020,número de filhos baixa de6,3 para 1,5012345671960 1970 1980 1990 2000 2010 2020 2030 2040 20506,35,84,12,82,41,81,5 1,5 1,5 1,5Qual fator foi determinante para a mudança do indicador apresentado no gráfico?;"A: A Flexibilização legal da prática de aborto; B: B Envelhecimento da população brasileira; C: C Crescimento dos casos de gravidez precoce; D: D Participação feminina no mercado de trabalho; E: E Diminuição dos benefícios na licença-maternidade"
70;B;1.80595;1.97568;0.17809;2023;A Cavalgada de Sant’Ana é uma expressão da devoção dos vaqueiros à padroeira de Caicó (RN). Nas décadas de 1950 a 1970, esse evento, então denominado Cavalaria, era celebrado pelas pessoas que residiam na zona rural do município de Caicó. Essas pessoas usavam os animais (jegues, mulas e cavalos) como único meio de transporte, sobretudo para se dirigirem à cidade nos dias de feiras, trazendo seus produtos para comercializarem. Estando em Caicó no período da Festa de Sant’Ana, esses agricultores se organizavam em cavalgada até o pátio da Catedral de Sant’Ana para louvar a santa e receber bênção para seus animais. Por volta da década de 1970, com a chegada do automóvel à zona rural do município, essa expressão cultural foi extinta. O meio de transporte utilizando os animais passou a ser substituído por carros, sobretudo caminhonetes e caminhões, que transportavam os camponeses para a cidade em dias de feiras e festas. Desde 2002, um grupo de caicoenses retomou essa expressão cultural e, em conjunto com a associação dos vaqueiros, realiza no primeiro domingo da Festa a Cavalgada de Sant’Ana. O evento, além de contar com a participação dos cavaleiros que residem nas zonas rurais, atrai também pessoas que residem em Caicó, cidades vizinhas e amantes das vaquejadas.As mudanças culturais mencionadas no texto caracterizam-se pela presença de;"A: A elementos tradicionais e modernos em torno de uma crença religiosa; B: B argumentos teológicos e históricos em consequência de uma ordem papal; C: C fundamentos estéticos e etnográficos em função de uma cerimônia clerical; D: D práticas corporais e esportivas em decorrência de uma imposição eclesiástica; E: E discursos filosóficos e antropológicos em resultado de uma determinação paroquial"
50;C;2.58516;0.39346;0.17772;2023;Do século 16  em diante, pelo menos nas classes mais altas, o garfo passou a ser usado como utensílio para comer, chegando através da Itália primeiramente à França e, em seguida, à Inglaterra e à Alemanha, depois de ter servido, durante algum tempo, apenas para retirar alimentos sólidos da travessa. Henrique Terceiro  introduziu-o na França, trazendo-o provavelmente de Veneza. Seus cortesãos não foram pouco ridicularizados por essa maneira “afetada” de comer e, no princípio, não eram muito hábeis no uso do utensílio: pelo menos se dizia que metade da comida caía do garfo no caminho do prato à boca. Em data tão recente como o século 17 , o garfo era ainda basicamente artigo de luxo, geralmente feito de prata ou ouro.O processo social relatado indica a formação de uma etiqueta que tem como princípio a;"A: A distinção das classes sociais; B: B valorização de hábitos de higiene; C: C exaltação da cultura mediterrânea.; D: D consagração de tradições medievais; E: E disseminação de produtos manufaturados"
83;A;1.46885;0.7104;0.193;2023;Negar o pedido por dinheiro indispensável para necessidades pessoais ou comprar bens usando o nome da pessoa sem o consentimento dela. Ameaçar o corte de recursos dependendo de atitudes pessoais, esconder documentos ou trocar senhas do banco sem avisar.  Ou, ainda, proibir a pessoa de trabalhar ou destruir seus pertences. As histórias são comuns, mas às vezes não são reconhecidas como abuso. Mas é uma das cinco formas de conduta contra a mulher previstas na Lei Maria da Penha.O texto apresenta tipos de conduta sujeitos a punição, conforme previsto na Lei Maria da Penha, porque consistem em formas de;"A: A ação difamatória; B: B desvio comportamental; C: C expressão preconceituosa; D: D violência patrimonial; E: E desentendimento matrimonial"
81;A;0.93259;1.90011;0.09391;2023;Por trás da “mágica” do Google Assistant de sua capacidade de interpretar 26 idiomas está uma enorme equipe de linguistas distribuídos globalmente, trabalhando como subcontratados, que devem rotular tediosamente os dados de treinamento para que funcione. Eles ganham baixos salários e são rotineiramente forçados a trabalhar horas extras não remuneradas. A inteligência artificial não funciona com um pozinho mágico. Ela funciona por meio de trabalhadores que treinam algoritmos incansavelmente até que eles automatizem seus próprios trabalhos.O texto critica a mudança tecnológica em razão da seguinte consequência:;"A: A Diversificação da função; B: B Mobilidade da população; C: C Autonomia do empregado; D: D Concentração da produção; E: E Invisibilidade do profissional."
