numero_questao;gabarito;NU_PARAM_A;nu_param_B;NU_PARAM_C;ANO;enunciado;alternativas
79;B;2.16917;0.75171;0.18087;2022;Um experimento denominado FunFit foi desenvolvido com o objetivo de fazer com que os membros de uma comunidade local se tornassem mais ativos fisicamente. Todos os participantes do estudo foram vinculados a dois outros membros da comunidade que receberiam pequenos incentivos em dinheiro para serem estimulados a aumentar a sua atividade física, que era medida por acelerômetros nos celulares fornecidos pelo estado. Assim, se a pessoa andasse mais do que o habitual, seus conhecidos receberiam o dinheiro. Os resultados foram assombrosos: o esquema mostrou-se de quatro a oito vezes mais eficaz do que o método de oferecer incentivos individuais.Contrariando a visão prevalente sobre o impacto tecnológico nas relações humanas, o texto revela que os celulares podem desempenhar uma função;"A: A recreativa, promovendo o lazer em redes integradas; B: B social, estimulando a reciprocidade por meios digitais; C: C laboral, convertendo o desenvolvedor em usuário final; D: D comercial, direcionando a escolha por produtos industrializados; E: E cognitiva, favorecendo a aprendizagem pelas ferramentas virtuais"
80;E;0.5628;2.08511;0.00958;2022;Os caixeiros do comércio a retalho do Rio de Janeiro estiveram entre as primeiras categorias de trabalhadores a se organizar em associações e a exigir a intervenção dos poderes públicos na mediação de suas lutas por direitos. Na década de 1880, os caixeiros participaram da arena política e ganharam as ruas com vários outros, como os republicanos e os abolicionistas.A atuação dos trabalhadores mencionados no texto representou, na capital do Império, um momento de;"A: A manutenção das regras patronais; B: B desprendimento das ideias liberais; C: C fortalecimento dos contratos laborais; D: D consolidação das estruturas sindicais; E: E contestação dos princípios monárquicos"
81;B;1.57605;2.33974;0.25072;2022;Solos: formação e conservaçãoSolos salinos ou alomórficos apresentam como característica comum uma concentração muito alta de sais solúveis e/ou de sódio trocável. Eles ocorrem nos locais mais baixos do relevo, em regiões áridas e semiáridas e próximas do mar. Em regiões semiáridas, por exemplo, o polígono das secas do Nordeste brasileiro, os locais menos elevados recebem água que se escoa dos declives adjacentes, durante as chuvas que caem em alguns meses do ano. Essa água traz soluções de sais minerais e evapora-se rapidamente antes de infiltrar-se totalmente, havendo então, cada vez que esse processo é repetido, um pequeno acúmulo de sais no horizonte superficial que, com o passar dos anos, provoca a salinização do solo. Nas últimas décadas, a expansão das atividades agrícolas na região tem ampliado esse processo.As atividades agrícolas, desenvolvidas na região mencionada, intensificam o problema ambiental exposto ao;"A: A realizar florestamentos de pinus, desrespeitando a prática do pousio; B: B utilizar sistemas de irrigação, desprezando uma drenagem adequada; C: C instalar açudes nos grotões, retardando a velocidade da vazão fluvial; D: D desmatar áreas de preservação permanente, causando assoreamento; E: E aplicar fertilizantes de origem orgânica, modificando a química da terra"
82;A;1.83281;-0.1754;0.04287;2022;"TEXTO 1Descrição da imagem:  Cartum apresenta um celular preso à linha de uma vara de pesca, sobressaindo da janela de um barraco de madeira em uma favela. Em um balão de fala, está escrito: “Tá estudando, Júnior?”. Em outro balão de fala, está escrito: “Calma, tô tentando achar um sinal de wi-fi!”.TÁESTUDANDO,JÚNIOR?CALMA,TÔ TENTANDOACHAR  UM SINALDE WI-FI!TEXTO 2É como se os problemas fossem criados pela pandemia quando, em verdade, isso só demonstra o quanto eles sofrem uma tentativa de serem naturalizados. Eles estavam lá, empurrados para debaixo de vários tapetes. Diversos levantamentos realizados indicam que parcela significativa dos estudantes não têm acesso à internet em suas casas, não têm computadores; têm celulares, mas com pacotes baratos que não permitem assistir a todas as aulas. E, caso tenham celulares e dados, pergunta-se: É possível elaborar um texto no celular? É possível interagir na aula remota pelo celular?A crítica contida no texto e na figura evidencia o seguinte aspecto da sociedade contemporânea:";"A: A Exclusão social; B: B Expansão digital; C: C Manifestação cultural; D: D Organização espacial; E: E Valorização intelectual"
83;E;1.88815;1.59325;0.13196;2022;Na construção da ferrovia Madeira-Mamoré, o que dizer dos doentes, eternos moribundos a vagar entre delírios febris, doses de quinino e corredores da morte? O Hospital da Candelária era santuário e túmulo, monumento ao progresso científico e preâmbulo da escuridão. Foi ali, com suas instalações moderníssimas, que médicos e sanitaristas dirigiram seu combate aos males tropicais. As maiores vítimas, contudo, permaneceriam na sombra à margem do palco, cobaias sem consolo, credores sem nome de uma sociedade que não lhes concedera tempo algum para ser decifrada. No texto, há uma crítica ao modo de ocupação do espaço amazônico pautada na ;"A: A discrepância entre engenharia ambiental e equilíbrio da fauna; B: B incoerência entre maquinaria estrangeira e controle da floresta; C: C incompatibilidade entre investimento estatal e proteção aos nativos; D: D competição entre farmacologia internacional e produtos da fitoterapia; E: E contradição entre desenvolvimento nacional e respeito aos trabalhadores"
84;E;4.79392;1.19623;0.12998;2022;Uma nova economia surgiu em escala global no último quartel do século 20. Chamo-a de informacional, global e em rede para identificar suas características fundamentais e diferenciadas e enfatizar sua interligação. É informacional porque depende basicamente de sua capacidade de gerar, processar e aplicar de forma eficiente a informação baseada em conhecimentos. É global porque seus componentes estão organizados em escala global, diretamente ou mediante uma rede de conexões entre agentes econômicos. É rede porque é feita em uma rede global de interação entre redes empresariais.Qual mudança estrutural é resultado da forma de organização econômica descrita no texto?;"A: A Fabricação em série; B: B Ampliação de estoques; C: C Fragilização dos cartéis.; D: D Padronização de mercadorias; E: E Desterritorialização da produção"
85;D;3.62371;0.51644;0.275;2022;Olhar o Brasil e não ver o sertãoÉ como negar o queijo com a faca na mãoEsse gigante em movimentoMovido a tijolo e cimentoPrecisa de arroz com feijãoQue tenha comida na mesaQue agradeça sempre a grandezaDe cada pedaço de pãoAgradeça a ClementeQue leva a sementeEm seu embornalZezé e o penoso baléDe pisar no cacauMaria que amanhece o diaLá no milharalA letra da canção valoriza uma dimensão do espaço rural brasileiro em sua relação com a cidade ao ressaltar sua função de;"A: A fornecer a mão de obra qualificada; B: B incorporar a inovação tecnológica; C: C preservar a diversidade biológica; D: D promover a produção alimentar; E: E garantir a moradia básica"
86;A;1.48568;0.87454;0.17248;2022;O número cada vez maior de mulheres letradas e interessadas pela literatura e pelas novelas, muitas divulgadas em capítulos, seções, classificadas comumente como folhetim, alçou a um gênero de ficção corrente já em 1840, fazendo parte do florescimento da literatura nacional brasileira, instigando a formação e a ampliação de um público leitor feminino, ávido por novidades, pelo apelo dos folhetins e “narrativas modernas” que encenavam “os dramas e os conflitos de uma mulher em processo de transformação patriarcal e provinciana que, progressivamente, começava a se abrir para modernizar seus costumes”. No Segundo Reinado, as mulheres foram se tornando público determinante na construção da literatura e da imprensa nacional. E não apenas público, porquanto crescerá o número de escritoras que colaboram para isso e emergirá uma imprensa feminina, editada, escrita e dirigida por e para mulheres.O registro das atividades descritas associa a inserção da figura feminina nos espaços de leitura e escrita do Segundo Reinado ao(à);"A: A surgimento de novas práticas culturais; B: B contestação de antigos hábitos masculinos; C: C valorização de recentes publicações juvenis; D: D circulação de variados manuais pedagógicos; E: E aparecimento de diversas editoras comerciais"
87;D;0.98121;1.34897;0.06218;2022;"Espera, resignado, o dia 13 daquele mês porque, em tal data, usança avoenga lhe faculta sondar o futuro, interrogando a providência. É a experiência tradicional de Santa Luzia. No dia 12 ao anoitecer expõe ao relento, em linha, seis pedrinhas de sal, que representam, em ordem sucessiva da esquerda para a direita, os seis meses vindouros, de janeiro a junho. Ao alvorecer de 13 observa-as: se estão intactas, pressagiam a seca; se a primeira apenas se deliu, transmudada em aljôfar límpido, é certa a chuva em janeiro; se a segunda, em fevereiro; se a maioria ou todas, é inevitável o inverno benfazejo. Esta experiência é belíssima.No experimento descrito, a relação com a paisagem e com a religiosidade permite que o sertanejo seja";"A: A afeito à devoção ao aceitar destinos sacralizados; B: B acostumado à pobreza ao admitir acasos naturais; C: C habituado ao solo ao conhecer terrenos cultiváveis; D: D íntimo à Caatinga ao interpretar condições ambientais; E: E próximo à vegetação ao identificar espécies arbustivas"
88;E;1.98269;0.65728;0.08702;2022;Sempre que a relevância do discurso entra em jogo, a questão torna-se política por definição, pois é o discurso que faz do homem um ser político. E tudo que os homens fazem, sabem ou experimentam só tem sentido na medida em que pode ser discutido. Haverá, talvez, verdades que ficam além da linguagem e que podem ser de grande relevância para o homem no singular, isto é, para o homem que, seja o que for, não é um ser político. Mas homens no plural, isto é, os homens que vivem e se movem e agem neste mundo, só podem experimentar o significado das coisas por poderem falar e ser inteligíveis entre si e consigo mesmos.No trecho, a filósofa Hannah Arendt mostra a importância da linguagem no processo de;"A: A entendimento da cultura; B: B aumento da criatividade; C: C percepção da individualidade; D: D melhoria da técnica; E: E construção da sociabilidade"
89;A;2.8995;-0.42411;0.19356;2022;Quarto de despejo: diário de uma faveladaCarolina Maria de JesusEu estava pagando o sapateiro e conversando com um preto que estava lendo um jornal. Ele estava revoltado com um guarda civil que espancou um preto e amarrou numa árvore. O guarda civil é branco. E há certos brancos que transforma preto em bode expiatório. Quem sabe se guarda civil ignora que já foi extinta a escravidão e ainda estamos no regime da chibata?O texto, que guarda a grafia original da autora, expõe uma característica da sociedade brasileira, que é o(a):;"A: A Racismo estrutural; B: B Desemprego latente; C: C Concentração de renda; D: D Exclusão informacional; E: E Precariedade da educação"
90;B;2.71371;0.59055;0.19782;2022;"Descrição da imagem: Infográfico distribuído em quatro quadros com os seguintes dados:Quadro 1: Figura de uma paisagem com árvores, arbustos e vegetação rasteira, denominada “Cobertura natural do solo”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 40 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 10 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 25 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 25 por cento”.Quadro 2: Figura de uma paisagem com árvores, arbustos, vegetação rasteira e uma casa, denominada “10 por cento a 20 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 38 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 20 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 21 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 21 por cento”.Quadro 3: Figura de uma paisagem sem vegetação e três casas, denominada “35 por cento a 50 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 35 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 30 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 20 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 15 por cento”.Quadro 4: Figura de uma paisagem sem vegetação, duas casas e vários edifícios, denominada “75 por cento a 100 por cento de superfície impermeável”, apresenta as seguintes setas: da superfície do solo para cima, denominada “Evapotranspiração: 30 por cento”; acima do solo para a esquerda, denominada “Escoamento superficial: 55 por cento”; abaixo do solo para a esquerda, denominada “Infiltração subsuperficial: 10 por cento”; da superfície do solo para baixo, denominada “Percolação profunda: 5 por cento”.          10% - 20% de superfície impermeávelpercolaçãoprofunda: 21%infiltraçãosubsuperficial: 21%escoamentosuperficial: 20%evapotranspiração: 38%escoamentosuperficial: 30%infiltraçãosubsuperficial: 20%percolaçãoprofunda: 15%evapotranspiração: 35%escoamentosuperficial: 55%infiltraçãosubsuperficial: 10%percolaçãoprofunda: 5% 75% - 100% de superfície impermeávelevapotranspiração: 30%Cobertura natural do soloinfiltraçãosubsuperficial: 25%escoamentosuperficial:10%percolaçãoprofunda: 25%evapotranspiração: 40%35% - 50% de superfície impermeávelA intensificação da ocupação urbana demonstrada afeta de forma imediata o(a)";"A: A nível altimétrico; B: B ciclo hidrológico; C: C padrão climático; D: D tectônica de placas; E: E estrutura das rochas"
