numero_questao,gabarito,NU_PARAM_A,nu_param_B,NU_PARAM_C,ANO,enunciado,alternativas
88,C,1.44874,2.04777,0.21786,2018,"Descrição de imagem:Gráfico intitulado Participação percentual do extrativismo vegetal e da silvicultura no valor da produção primária florestal – Brasil – 1996-2014.  O eixo vertical corresponde à porcentagem e o eixo horizontal corresponde ao ano.  Uma linha correspondente ao Extrativismo vegetal indica 60 por cento em 1996, descendo para menos de 50 por cento em 1998, permanecendo oscilante nesse patamar até 2002, descendo a menos de 40 por cento em 2003, seguindo nessa tendência até chegar a um pouco mais de 20 por cento em 2014, em valores aproximados.A linha correspondente à Silvicultura indica 40 por cento em 1996, subindo para um pouco mais de 50 por cento em 1998, permanecendo oscilante nesse patamar até 2002, subindo a um pouco mais de 60 por cento em 2003, seguindo nessa tendência até chegar a quase 80 por cento em 2014, em valores aproximados.Visualmente, as linhas partem do eixo vertical separadas, oscilando próximas entre 1997 e 2002, depois seguem em uma tendência de afastamento até 2014, tendo invertido suas posições iniciais. As linhas se opõem simetricamente ao longo do período registrado.Considerando as diferenças entre extrativismo vegetal e silvicultura, a variação das curvas do gráfico foi influenciada pela tendência de",A: conservação do bioma nativo; B: estagnação do setor primário; C: utilização de madeira de reflorestamento; D: redução da produção de móveis; E: retração da indústria alimentícia
89,D,2.14361,2.00995,0.17873,2018,"No início da década de 1990, dois biólogos importantes, Redford e Robinson, produziram um modelo largamente aceito de “produção sustentável” que previa quantos indivíduos de cada espécie poderiam ser caçados de forma sustentável baseado nas suas taxas de reprodução. Os seringueiros do Alto Juruá tinham um modelo diferente: a quem lhes afirmava que estavam caçando acima do sustentável (dentro do modelo), eles diziam que não, que o nível da caça dependia da existência de áreas de refúgio em que ninguém caçava. Ora, esse acabou sendo o modelo batizado de “fonte-ralo” proposto dez anos após o primeiro por Novaro, Bodmer e o próprio Redford e que suplantou o modelo anterior.No contexto da produção científica, a necessidade de reconstrução desse modelo, conforme exposto no texto, foi determinada pelo confronto com um(a)",A: conclusão operacional obtida por lógica dedutiva; B: visão de mundo marcada por preconceitos morais; C: hábito social condicionado pela religiosidade popular; D: conhecimento empírico apropriado pelo senso comum; E: padrão de preservação construído por experimentação dirigida
90,E,2.42215,1.58606,0.13283,2018,"Na obra Teoria geral da política, Norberto Bobbio escreve:Um dos teóricos da democracia moderna, Hans Kelsen, considera elemento essencial da democracia real (não da democracia ideal, que não existe em lugar algum) o método da seleção dos líderes, ou seja, a eleição. Exemplar, neste sentido, é a afirmação de um juiz da Corte Suprema dos Estados Unidos, por ocasião de uma eleição de 1902: “A cabine eleitoral é o templo das instituições americanas, onde cada um de nós é um sacerdote, ao qual é confiada a guarda da arca da aliança e cada um oficia do seu próprio altar”.As metáforas utilizadas no texto referem-se a uma concepção de democracia fundamentada no(a)",A: justificação teísta do direito; B: rigidez da hierarquia de classe; C: ênfase formalista na administração; D: protagonismo do Executivo no poder; E: centralidade do indivíduo na sociedade
46,C,3.45284,1.65017,0.09484,2019,"A hospitalidade pura consiste em acolher aquele que chega antes de lhe impor condições, antes de saber e indagar o que quer que seja, ainda que seja um nome ou um “documento” de identidade. Mas ela também supõe que se dirija a ele, de maneira singular, chamando-o portanto e reconhecendo-lhe um nome próprio: “Como você se chama?” A hospitalidade consiste em fazer tudo para se dirigir ao outro, em lhe conceder, até mesmo perguntar seu nome, evitando que essa pergunta se torne uma “condição”, um inquérito policial,  um fichamento ou um simples controle das fronteiras.  Uma arte e uma poética, mas também toda uma política dependem disso, toda uma ética se decide aí.Associado ao contexto migratório contemporâneo,  o conceito de hospitalidade proposto pelo autor impõe a necessidade de",A: anulação da diferença; B: cristalização da biografia; C: incorporação da alteridade; D: supressão da comunicação; E: verificação da proveniência
47,B,2.24266,0.19945,0.14787,2019,"Em sentido geral e fundamental, Direito é a técnica da coexistência humana, isto é, a técnica voltada a tornar possível a coexistência dos homens. Como técnica, o Direito se concretiza em um conjunto de regras (que, nesse caso, são leis ou normas); e tais regras têm por objeto o comportamento intersubjetivo, isto é, o comportamento recíproco dos homens entre si.O sentido geral e fundamental do Direito, conforme foi destacado, refere-se à",A: aplicação de códigos legais; B: regulação do convívio social; C: legitimação de decisões políticas; D: mediação de conflitos econômicos; E: representação da autoridade constituída
48,A,1.69265,-0.16281,0.19993,2019,"O processamento da mandioca era uma atividade já realizada pelos nativos que viviam no Brasil antes da chegada de portugueses e africanos. Entretanto, ao longo do processo de colonização portuguesa, a produção de farinha foi aperfeiçoada e ampliada, tornando-se  lugar-comum em todo o território da colônia portuguesa na América. Com a consolidação do comércio atlântico em suas diferentes conexões, a farinha atravessou os mares e chegou aos mercados africanos.Considerando a formação do espaço atlântico,  esse produto exemplifica historicamente a",A: difusão de hábitos alimentares; B: disseminação de rituais festivos; C: ampliação dos saberes autóctones; D: apropriação de costumes guerreiros; E: diversificação de oferendas religiosas
49,B,2.89911,0.93429,0.16213,2019,"Brasil, Alemanha, Japão e Índia pedem reforma  do Conselho de SegurançaOs representantes do G4 (Brasil, Alemanha, Índia e Japão) reiteraram, em setembro de 2018, a defesa pela ampliação do Conselho de Segurança da Organização das Nações Unidas (ONU) durante reunião em  Nova York (Estados Unidos). Em declaração conjunta,  de dez itens, os chanceleres destacaram que o órgão, no formato em que está, com apenas cinco membros permanentes e dez rotativos, não reflete o século 21. “A reforma do Conselho de Segurança é essencial para enfrentar os desafios complexos de hoje. Como aspirantes a novos membros permanentes de um conselho reformado, os ministros reiteraram seu compromisso de trabalhar para fortalecer o  funcionamento da ONU e da ordem multilateral global, bem como seu apoio às respectivas candidaturas”, afirma a declaração conjunta.Os países mencionados no texto justificam sua pretensão com base na seguinte característica comum:",A: Extensividade de área territorial; B: Protagonismo em escala regional; C: Investimento em tecnologia militar; D: Desenvolvimento de energia nuclear; E: Disponibilidade de recursos minerais
50,A,2.78428,0.48121,0.18255,2019,"Tratava-se agora de construir um ritmo novo. Para tanto, era necessário convocar todas as forças vivas da Nação, todos os homens que, com vontade de trabalhar e confiança no futuro, pudessem erguer,  num tempo novo, um novo Tempo. E, à grande convocação que conclamava o povo para a gigantesca tarefa, começaram a chegar de todos os cantos da imensa pátria os trabalhadores: os homens simples e quietos, com pés de raiz, rostos de couro e mãos de pedra, e no calcanho, em carro de boi, em lombo  de burro, em paus-de-arara, por todas as formas  possíveis e imagináveis, em sua mudez cheia de esperança, muitas vezes deixando para trás mulheres e filhos a aguardar suas promessas de melhores dias; foram chegando de tantos povoados, tantas cidades cujos nomes pareciam cantar saudades aos seus ouvidos, dentro dos antigos ritmos da imensa pátria... Terra de sol, Terra de luz... Brasil! Brasil! Brasília! (Vinicius de Moraes e Antônio Carlos Jobim)No texto, a narrativa produzida sobre a construção de Brasília articula os elementos políticos e  socioeconômicos indicados, respectivamente, em:",A: Apelo simbólico e migração inter-regional; B: Organização sindical e expansão do capital; C: Segurança territorial e estabilidade financeira; D: Consenso partidário e modernização rodoviária; E: Perspectiva democrática e eficácia dos transportes
51,D,3.56414,0.51626,0.13663,2019,"Saudado por centenas de militantes de movimentos sociais de quarenta países, o papa Francisco encerrou no dia 09/07/2015 o Segundo  Encontro Mundial dos  Movimentos Populares, em Santa Cruz de La Sierra,  na Bolívia. Segundo ele, a “globalização da esperança, que nasce dos povos e cresce entre os pobres,  deve substituir esta globalização da exclusão e  da indiferença”.No texto há uma crítica ao seguinte aspecto do  mundo globalizado:",A: Liberdade política; B: Mobilidade humana; C: Conectividade cultural; D: Disparidade econômica; E: Complementaridade comercial
52,B,1.13705,0.24894,0.00655,2019,"A Declaração Universal dos Direitos Humanos, adotada e proclamada pela Assembleia Geral da ONU na Resolução 217-A, de 10 de dezembro de 1948, foi um acontecimento histórico de grande relevância. Ao afirmar, pela primeira vez em escala planetária, o papel dos direitos humanos na convivência coletiva,  pode ser considerada um evento inaugural de uma nova concepção de vida internacional.A declaração citada no texto introduziu uma nova concepção nas relações internacionais ao possibilitar a",A: superação da soberania estatal; B: defesa dos grupos vulneráveis; C: redução da truculência belicista; D: impunidade dos atos criminosos; E: inibição dos choques civilizacionais
53,B,1.43499,2.25728,0.06711,2019,"Descrição da imagem:  Numa parede há duas fotos mostrando pessoas pertencentes a comunidades indígenas. As fotos estão emolduradas com arabescos desenhados em volta de cada uma delas. Ao centro, entre as fotos emolduradas, próximo a uma gravura do busto de uma mulher falando, está escrito: “NUESTRA CULTURA NO CABE EN SUS MUSEOS”.Tradução do texto em espanhol:  “Nossa cultura não cabe nos seus museus”.Produzida no Chile, no final da década de 1970,  a imagem expressa um conflito entre culturas e sua presença em museus decorrente da",A: valorização do mercado das obras de arte; B: definição dos critérios de criação de acervos; C: ampliação da rede de instituições de memória; D: burocratização do acesso dos espaços expositivos; E: fragmentação dos territórios das comunidades representadas
54,C,3.33353,0.6595,0.32563,2019,"Descrição da imagem:  Globo terrestre no qual todos os países e continentes foram agrupados em um único bloco, formando, assim, um supercontinente cercado por água.A divisão política do mundo como apresentada na imagem seria possível caso o planeta fosse marcado  pela estabilidade do(a)",A: ciclo hidrológico; B: processo erosivo; C: estrutura geológica; D: índice pluviométrico; E: pressão atmosférica
55,E,2.20133,1.01836,0.12996,2019,"A cidade medieval é, antes de mais nada, uma sociedade da abundância, concentrada num pequeno espaço em meio a vastas regiões pouco povoadas. Em seguida, é um lugar de produção e de trocas, onde se articulam o artesanato e o comércio, sustentados por uma economia monetária. É também o centro de um sistema de  valores particular, do qual emerge a prática laboriosa e criativa do trabalho, o gosto pelo negócio e pelo dinheiro, a inclinação para o luxo, o senso da beleza. É ainda um sistema de organização de um espaço fechado  com muralhas, onde se penetra por portas e se caminha por ruas e praças e que é guarnecido por torres.No texto, o espaço descrito se caracteriza pela associação entre a ampliação das atividades urbanas e a",A: emancipação do poder hegemônico da realeza; B: aceitação das práticas usurárias dos religiosos; C: independência da produção alimentar dos campos; D: superação do ordenamento corporativo dos ofícios; E: permanência dos elementos arquitetônicos de proteção
56,E,3.17381,0.77149,0.09188,2019,"TEXTO IOuve o barulho do rio, meu filhoDeixa esse som te embalar As folhas que caem no rio, meu filho Terminam nas águas do mar Quando amanhã por acaso faltar Uma alegria no seu coração Lembra do som dessas águas de lá Faz desse rio a sua oração.TEXTO IIO atrativo ecoturístico não é somente o banho de cachoeira, sentar e caminhar pela praia, cavalgar,  mas conhecer a biodiversidade, às vezes supostamente em extinção. Observar baleias, nadar com o golfinho, tocar em corais, sair ao encontro de dezenas de jacarés em seu hábitat natural são símbolos que fascinam um ecoturista. A natureza é transformada em espetáculo diferente da vida urbana moderna.São identificadas nos textos, respectivamente, as seguintes posturas em relação à natureza:",A: Exploração e romantização; B: Sacralização e profanação; C: Preservação e degradação; D: Segregação e democratização; E: Idealização e mercantilização
57,E,2.33881,0.22143,0.04965,2019,"A maior parte das agressões e manifestações discriminatórias contra as religiões de matrizes africanas ocorrem em locais públicos (57 por cento ). É na rua, na via pública, que tiveram lugar mais de dois terços  das agressões, geralmente em locais próximos às casas de culto dessas religiões. O transporte público também é apontado como um local em que os adeptos das religiões de matrizes africanas são discriminados, geralmente quando se encontram paramentados por conta dos preceitos religiosos.As práticas descritas no texto são incompatíveis com a dinâmica de uma sociedade laica e democrática porque",A: asseguram as expressões multiculturais; B: promovem a diversidade de etnias; C: falseiam os dogmas teológicos; D: estimulam os rituais sincréticos; E: restringem a liberdade de credo
58,B,3.73216,1.13742,0.16303,2019,"TEXTO IA centralização econômica, o protecionismo e a expansão ultramarina engrandeceram o Estado,  embora beneficiassem a burguesia incipiente.TEXTO IIAs interferências da legislação e das práticas exclusivistas restringem a operação benéfica da lei natural na esfera das relações econômicas.Entre os séculos XVI e XIX, diferentes concepções sobre as relações entre Estado e economia foram formuladas. Tais concepções, associadas a cada um dos textos, confrontam-se, respectivamente, na oposição entre as práticas de",A: valorização do pacto colonial — combate à livre-  -iniciativa; B: defesa dos monopólios régios — apoio à livre concorrência; C: formação do sistema metropolitano — crítica à livre navegação; D: abandono da acumulação metalista — estímulo ao livre-comércio; E: eliminação das tarifas alfandegárias — incentivo ao livre-cambismo
59,C,1.5682,-0.25115,0.00814,2019,"A lenda diz que, em um belo dia ensolarado, Newton estava relaxando sob uma macieira. Pássaros gorjeavam em suas orelhas. Havia uma brisa gentil.  Ele cochilou por alguns minutos. De repente,  uma maçã caiu sobre a sua cabeça e ele acordou com um susto. Olhou para cima. “Com certeza um pássaro ou um esquilo derrubou a maçã da árvore”, supôs. Mas não havia pássaros ou esquilos na árvore por perto.  Ele, então, pensou: “Apenas alguns minutos antes, a maçã estava pendurada na árvore. Nenhuma força externa fez ela cair. Deve haver alguma força subjacente que causa a queda das coisas para a terra”.Em contraponto a uma interpretação idealizada, o texto aponta para a seguinte dimensão fundamental da ciência moderna:",A: Falsificação de teses; B: Negação da observação; C: Proposição de hipóteses; D: Contemplação da natureza; E: Universalização de conclusões
60,B,2.3107,1.45829,0.17477,2019,"Dificilmente passa-se uma noite sem que algum sitiante tenha seu celeiro ou sua pilha de cereais destruídos pelo fogo. Vários trabalhadores não diretamente envolvidos nos ataques pareciam  apoiá-los, como se vê neste depoimento ao The Times : “deixa queimar, pena que não foi a casa”; “podemos nos aquecer agora”; “nós só queríamos algumas batatas,  há um fogo ótimo para cozinhá-las”.A revolta descrita no texto, ocorrida na Inglaterra no século XIX, foi uma reação ao seguinte processo socioespacial:",A: Restrição da propriedade privada; B: Expropriação das terras comunais; C: Imposição da estatização fundiária; D: Redução da produção monocultora; E: Proibição das atividades artesanais
61,A,1.39689,1.31818,0.11442,2019,"Entre os combatentes estava a mais famosa heroína da Independência. Nascida em Feira de Santana, filha de lavradores pobres, Maria Quitéria de Jesus tinha trinta anos quando a Bahia começou a pegar em armas contra os portugueses. Apesar da proibição de mulheres nos batalhões de voluntários,  decidiu se alistar às escondidas. Cortou os cabelos, amarrou os seios, vestiu-se de homem e incorporou-se às fileiras brasileiras com o nome de Soldado Medeiros.No processo de Independência do Brasil, o caso mencionado é emblemático porque evidencia a",A: rigidez hierárquica da estrutura social; B: inserção feminina nos ofícios militares; C: adesão pública dos imigrantes portugueses; D: flexibilidade administrativa do governo imperial; E: receptividade metropolitana aos ideais emancipatórios
62,D,0.61655,1.00168,0.04145,2019,"A reestruturação global da indústria, condicionada pelas estratégias de gestão global da cadeia de valor dos grandes grupos transnacionais, promoveu um forte deslocamento do processo produtivo, até mesmo de plantas industriais inteiras, e redirecionou os fluxos de produção e de investimento. Entretanto, o aumento da participação dos países em desenvolvimento no produto global deu-se de forma bastante assimétrica quando se compara o dinamismo dos países do leste asiático com o dos demais países, sobretudo os latino-americanos, no período 1980-2000.A dinâmica de transformação da geografia das indústrias descrita expõe a complementaridade entre dispersão espacial  e",A: autonomia tecnológica; B: crises de abastecimento; C: descentralização política; D: concentração econômica; E: compartilhamento de lucros
63,C,2.22546,0.46653,0.15939,2019,"Descrição da imagem:  Representação de um mapa intitulado “Regiões Áridas e Semiáridas do mundo”. No Hemisfério Norte há a incidência acentuada de regiões áridas (deserto), com entorno semiárido em cada uma delas, no leste dos Estados Unidos e México, no norte da África e sul da Europa e em boa parte da Ásia (todos à altura da linha do Trópico de Câncer). No Hemisfério Sul há a incidência de regiões áridas (deserto), com entorno semiárido em cada uma delas, na Cordilheira dos Andes (à altura da linha do Trópico de Capricórnio), no sudoeste da África e no centro da Austrália. No Brasil, entre a linha do Equador e o Trópico de Capricórnio, há apenas a incidência de uma região semiárida, sem a incidência de região árida (deserto).No Hemisfério Sul, a sequência latitudinal dos desertos representada na imagem sofre uma interrupção no Brasil devido à seguinte razão:",A: Existência de superfícies de intensa refletividade; B: Preponderância de altas pressões atmosféricas; C: Influência de umidade das áreas florestais; D: Predomínio de correntes marinhas frias; E: Ausência de massas de ar continentais
64,B,1.78628,1.34891,0.18079,2019,"De fat o, não é porque o homem pode usar a vontade livre para pecar que se deve supor que Deus a concedeu para isso. Há, portanto, uma razão pela qual Deus deu ao homem esta característica, pois sem ela não poderia viver e agir corretamente. Pode-se compreender, então, que ela foi concedida ao homem para esse fim, considerando-se que se um homem a usa para pecar, recairão sobre ele as punições divinas. Ora, isso seria injusto se a vontade livre tivesse sido dada ao homem não apenas para agir corretamente, mas também para pecar. Na verdade, por que deveria ser punido aquele que usasse sua vontade para o fim para o qual ela lhe foi dada?Nesse texto, o filósofo cristão Agostinho de Hipona sustenta que a punição divina tem como fundamento o(a)",A: desvio da postura celibatária; B: insuficiência da autonomia moral; C: afastamento das ações de desapego; D: distanciamento das práticas de sacrifício; E: violação dos preceitos do Velho Testamento
65,E,1.35668,1.69195,0.10234,2019,"Localizado a 160 km da cidade de Porto Velho (capital do estado de Rondônia), nos limites da Reserva Extrativista Jaci-Paraná e Terra Indígena Karipunas, o povoado de União Bandeirantes surgiu em 2000 a partir de movimentos de camponeses, madeireiros, pecuaristas e grileiros que, à revelia do ordenamento territorial e diante da passividade governamental, demarcaram e invadiram terras na área rural  fundando a vila. Atualmente, constitui-se na região de maior produção agrícola e leiteira do município de Porto Velho, fornecendo, inclusive, alimentos para a Hidrelétrica de Jirau.",A: dinâmica de ocupação territorial descrita foi decorrente daA mecanização do processo produtivo; B: adoção da colonização dirigida; C: realização de reforma agrária; D: ampliação de franjas urbanas; E: expansão de frentes pioneiras
66,E,1.14176,0.61713,0.00161,2019,"Em nenhuma outra época o corpo magro adquiriu um sentido de corpo ideal e esteve tão em evidência como nos dias atuais: esse corpo, nu ou vestido, exposto em diversas revistas femininas e masculinas, está na moda: é capa de revistas, matérias de jornais, manchetes publicitárias, e se transformou em sonho de consumo para milhares de pessoas. Partindo dessa concepção, o gordo passa a ter um corpo visivelmente sem comedimento, sem saúde, um corpo estigmatizado pelo desvio, o desvio pelo excesso. Entretanto, como afirma a escritora Marylin Wann, é perfeitamente possível ser gordo e saudável. Frequentemente os gordos adoecem não por causa da gordura, mas sim  pelo estresse, pela opressão a que são submetidos.No texto, o tratamento predominante na mídia sobre a relação entre saúde e corpo recebe a seguinte crítica:",A: Difusão das estéticas antigas; B: Exaltação das crendices populares; C: Propagação das conclusões científicas; D: Reiteração dos discursos hegemônicos; E: Contestação dos estereótipos consolidados
67,D,1.22262,0.2453,0.17471,2019,"No sistema  capitalista, as muitas manifestações de crise criam condições que forçam a algum tipo de racionalização. Em geral, essas crises periódicas têm o efeito de expandir a capacidade produtiva e de renovar as condições de acumulação. Podemos conceber cada crise como uma mudança do processo de acumulação para um nível novo e superior.A condição para a inclusão dos trabalhadores no novo processo produtivo descrito no texto é a",A: associação sindical; B: participação eleitoral; C: migração internacional; D: qualificação profissional; E: regulamentação funcional
68,B,2.89534,0.60872,0.22906,2019,"Constituição do Império do Brasil de 1824Artigo  90. As nomeações dos deputados e senadores para a Assembleia Geral, e dos membros dos Conselhos Gerais das províncias, serão feitas  por eleições, elegendo a massa dos cidadãos ativos em  assembleias paroquiais, os eleitores de província,  e estes, os representantes da nação e província.Artigo  92. São excluídos de votar nas assembleias paroquiais:I. Os menores de vinte e cinco anos, nos quais se não compreendem os casados, os oficiais militares, que forem maiores de vinte e um anos, os bacharéis formados e os clérigos de ordens sacras.II. Os filhos de famílias, que estiverem na companhia de seus pais, salvo se servirem a ofícios públicos.III. Os criados de servir, em cuja classe não entram os guarda-livros, e primeiros caixeiros das casas de comércio, os criados da Casa Imperial,  que não forem de galão branco, e os administradores das fazendas rurais e fábricas.IV. Os religiosos e quaisquer que vivam em comunidade claustral.V. Os que não tiverem de renda líquida anual cem mil réis por bens de raiz, indústria, comércio,  ou emprego.De acordo com os artigos do dispositivo legal apresentado, o sistema eleitoral instituído no início do Império é marcado pelo(a)",A: representação popular e sigilo individual; B: voto indireto e perfil censitário; C: liberdade pública e abertura política; D: ética partidária e supervisão estatal; E: caráter liberal e sistema parlamentar
69,B,2.63717,1.07054,0.22582,2019,"Descrição da imagem: Fotografia de uma rua calçada e bem conservada. No fim dos paralelepípedos e meio fio do calçamento há um pequeno jardim, onde se lê na lateral a palavra “veracidade”. No fundo da imagem há um muro com diversos grafites.Fala-se aqui de uma arte criada nas ruas e para  as ruas, marcadas antes de tudo pela vida cotidiana, seus conflitos e suas possibilidades, que poderiam  envolver técnicas, agentes e temas que não fossem encontrados nas instituições mais tradicionais e formais.A manifestação artística expressa na imagem e  apresentada no texto integra um movimento contemporâneo de",A: regulação das relações sociais; B: apropriação dos espaços públicos; C: padronização das culturas urbanas; D: valorização dos formalismos estéticos; E: revitalização dos patrimônios históricos
70,E,2.44871,1.81367,0.12029,2019,"TEXTO I – Crítica da razão prática , de Immanuel KantDuas coisas enchem o ânimo de admiração e veneração sempre crescentes: o céu estrelado sobre mim e a lei moral em mim.TEXTO II – Kant (relido) , de Orides FontelaDuas coisas admiro: a dura lei cobrindo-me e o estrelado céu dentro de mim.A releitura realizada pela poeta inverte as seguintes ideias centrais do pensamento kantiano:",A: Possibilidade da liberdade e obrigação da ação; B: Aprioridade do juízo e importância da natureza; C: Necessidade da boa vontade e crítica da metafísica; D: Prescindibilidade do empírico e autoridade da razão; E: Interioridade da norma e fenomenalidade do mundo
71,A,0.73411,1.20733,0.01008,2019,"A soberania dos cidadãos dotados de plenos direitos era imprescindível para a existência da cidade-estado. Segundo os regimes políticos, a proporção desses cidadãos em relação à população total dos homens livres podia variar muito, sendo bastante pequena nas aristocracias e oligarquias e maior nas democracias.Nas cidades-estado da Antiguidade Clássica, a proporção de cidadãos descrita no texto é explicada pela adoção do seguinte critério para a participação política:",A: Controle da terra; B: Liberdade de culto; C: Igualdade de gênero; D: Exclusão dos militares; E: Exigência da alfabetização
72,D,1.20499,0.975,0.146,2019,"A Revolta da Vacina (1904) mostrou claramente o aspecto defensivo, desorganizado, fragmentado da ação popular. Não se negava o Estado, não se reivindicava participação nas decisões políticas; defendiam-se valores e direitos considerados acima da  intervenção do Estado.A mobilização analisada representou um alerta,  na medida em que a ação popular questionava",A: a alta de preços; B: a política clientelista; C: as reformas urbanas; D: o arbítrio governamental; E: as práticas eleitorais
73,B,3.04427,1.36609,0.23176,2019,"A partir da segunda metade do século XVIII,  o número de escravos recém-chegados cresce no Rio e se estabiliza na Bahia. Nenhum lugar servia tão bem à recepção de escravos quanto o Rio de Janeiro.Na matéria, o jornalista informa uma mudança na dinâmica do tráfico atlântico que está relacionada à seguinte atividade:",A: Coleta de drogas do sertão; B: Extração de metais preciosos; C: Adoção da pecuária extensiva; D: Retirada de madeira do litoral; E: Exploração da lavoura de tabaco
74,B,1.69675,2.03032,0.19839,2019,"A ocasião fez o ladrão: Francis Drake travava sua guerra de pirataria contra a Espanha papista quando roubou as tropas de mulas que levavam o ouro do Peru para o Panamá. Graças à cumplicidade da rainha Elizabeth I, ele reincide e saqueia as costas do Chile e do Peru antes de regressar pelo Oceano Pacífico, e depois pelo Índico. Ora, em Ternate ele oferece sua proteção a um sultão revoltado com os portugueses; assim nasce o primeiro entreposto inglês ultramarino.A tática adotada pela Inglaterra do século XVI, conforme citada no texto, foi o meio encontrado para",A: restabelecer o crescimento da economia mercantil; B: conquistar as riquezas dos territórios americanos; C: legalizar a ocupação de possessões ibéricas; D: ganhar a adesão das potências europeias; E: fortalecer as rotas do comércio marítimo
75,A,2.067,0.32546,0.20034,2019,"O Ministério do Trabalho e Emprego (MTE) realizou 248 ações fiscais e resgatou um total de  1 590 trabalhadores da situação análoga à de escravo, em 2014, em todo o país. A análise do enfrentamento do trabalho em condições análogas às de escravo materializa a efetivação de parcerias inéditas no trato da questão, podendo ser referenciadas ações fiscais realizadas com o Ministério da Defesa,  Exército Brasileiro, Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis (Ibama) e Instituto Chico Mendes de Conservação da  Biodiversidade (ICMBio).A estratégia defendida no texto para reduzir o problema social apontado consiste em:",A: Articular os órgãos públicos; B: Pressionar o Poder Legislativo; C: Ampliar a emissão das multas; D: Limitar a autonomia das empresas; E: Financiar as pesquisas acadêmicas
76,C,2.21046,1.12907,0.18621,2019,"O bônus demográfico é caracterizado pelo período em que, por causa da redução do número de filhos por mulher, a estrutura populacional fica favorável ao crescimento econômico. Isso acontece porque há proporcionalmente menos crianças na população, e o percentual de idosos ainda não é alto.A ação estatal que contribui para o aproveitamento do bônus demográfico é o estímulo à",A: atração de imigrantes; B: elevação da carga tributária; C: qualificação da mão de obra; D: admissão de exilados políticos; E: concessão de aposentadorias
77,D,3.49023,1.02573,0.18725,2019,"Os moradores de Utqiagvik passaram dois meses quase totalmente na escuridãoOs habitantes desta pequena cidade no Alasca — o estado dos Estados Unidos mais ao norte —  já estão acostumados a longas noites sem ver a luz do dia. Em 18 de novembro de 2018, seus pouco mais de 4 mil habitantes viram o último pôr do sol do ano.  A oportunidade seguinte para ver a luz do dia ocorreu no dia 23 de janeiro de 2019, às 13 h 04 min (horário local).O fenômeno descrito está relacionado ao fato de a cidade citada ter uma posição geográfica condicionada pela",A: continentalidade; B: maritimidade; C: longitude; D: latitude; E: altitude
78,B,,,,2019,"A fome não é um problema técnico, pois ela não se deve à falta de alimentos, isso porque a fome convive hoje com as condições materiais para resolvê-la.O texto demonstra que o problema alimentar apresentado tem uma dimensão política por estar associado ao(à)",A: escala de produtividade regional; B: padrão de distribuição de renda; C: dificuldade de armazenamento de grãos; D: crescimento da população mundial; E: custo de escoamento dos produtos
79,B,2.21881,1.10809,0.13721,2019,"A pegada ecológica gigante que estamos a deixar no planeta está a transformá-lo de tal forma que os especialistas consideram que já entramos numa nova época geológica, o Antropoceno. E muitos  defendem que, se não travarmos a crise ambiental, mais rapidamente transformaremos a Terra em Vênus do que iremos a Marte. A expressão “Antropoceno” é atribuída ao químico e prêmio Nobel Paul Crutzen, que a propôs durante uma conferência em 2000, ao mesmo tempo que anunciou o fim do Holoceno — a época geológica em que os seres humanos se encontram há cerca de  12 mil anos, segundo a União Internacional das Ciências Geológicas (UICG), a entidade que define as unidades de tempo geológicas.A concepção apresentada considera a existência de uma nova época geológica concebida a partir da capacidade de influência humana nos processos",A: eruptivos; B: exógenos; C: tectônicos; D: magmáticos; E: metamórficos
80,A,2.07127,1.3472,0.07736,2019,"Descrição da imagem:  Ilustração de uma paisagem composta por edifícios, rodovia, pastagens, rio, floresta, o Sol e um satélite em órbita na atmosfera. A energia solar incidente é representada por setas provenientes do Sol, que apontam para os edifícios, a rodovia, as pastagens, o rio e a floresta. A energia solar refletida é representada por setas provenientes dos edifícios, da rodovia, das pastagens, do rio e da floresta, que apontam para o satélite em órbita na atmosfera.A geração de imagens por meio da tecnologia ilustrada depende da variação do(a):",A: Albedo dos corpos físicos; B: Profundidade do lençol freático; C: Campo de magnetismo terrestre; D: Qualidade dos recursos minerais; E: Movimento de translaç ão planetária
81,C,,,,2019,"Dizem que Humboldt, naturalista do século XIX, maravilhado pela geografia, flora e fauna da região sul-americana, via seus habitantes como se fossem mendigos sentados sobre um saco de ouro,  referindo-se a suas incomensuráveis riquezas naturais não exploradas. De alguma maneira, o cientista ratificou nosso papel de exportadores de natureza no que seria o mundo depois da colonização ibérica: enxergou-nos como territórios condenados a aproveitar os recursos naturais existentes.A relação entre ser humano e natureza ressaltada no texto refletia a permanência da seguinte corrente filosófica:",A: Relativismo cognitivo; B: Materialismo dialético; C: Racionalismo cartesiano; D: Pluralismo epistemológico; E: Existencialismo fenomenológico
