X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,y
0.13855948,0.098757595,-0.068913,-0.014962095,0.0059847324,-0.016292801,0.16142493,-0.10341787,0.19407667,0.20467523,0.015581613,0.11556673,-0.05197667,0.14513601,-0.009254584,-0.053741023,-0.07350066,-0.065062046,-0.20060726,0.1949561,-0.031792585,0.14510211,-0.038553808,0.190569,0.07093507,-0.05574876,-0.15005894,0.059111606,0.07976083,-0.0103434855,0.19875866,0.017494265,0.1918941,-0.1827187,0.12743449,-0.016716462,0.089349486,0.016394902,-0.00041907481,0.110994294,-0.10992734,0.17883319,-0.054972243,0.037527315,0.24678682,0.08906259,-0.0797406,-0.2159085,-0.07140454,-0.09845366,1.9465627235398997
-0.018782469,-0.026988586,-0.040582854,0.0794729,0.030342482,0.003933414,0.04730271,0.05474395,-0.0005990361,-0.059490174,-0.034079485,0.08071412,0.08835167,0.09120562,-0.04451723,0.10100135,-0.071385644,-0.027549425,-0.1643881,0.07138667,-0.13745938,0.009687938,-0.09456178,0.1379408,0.006747965,-0.036763035,-0.042423833,-0.045105632,-0.04766058,0.16396369,0.18873498,-0.0032574686,0.004152985,-0.11638014,0.11871832,0.040581755,0.029568793,-0.114655875,0.013786496,-0.0410803,0.04879071,0.1972747,0.045062274,0.006211795,0.10791682,0.016502677,0.100078434,0.06470827,-0.09112022,-0.09239027,2.524729835439427
0.023613008,-0.0627565,-0.007834496,0.04654186,0.0051619443,0.023106325,0.062433872,0.025533592,0.050936207,0.07809939,-0.03380926,0.14777967,-0.068201095,0.17114842,0.06371579,0.14391431,-0.07041821,-0.11761667,-0.17032802,0.118694924,-0.1139641,0.18175896,-0.08250397,0.19761145,0.07647637,-0.09060689,-0.070819974,-0.05344867,0.010905113,0.16314518,0.08077942,-0.08093774,0.1568391,-0.051573385,0.07542651,0.0021501782,0.08135603,-0.013292234,0.022824705,0.03184135,0.030930936,0.17792909,0.013354738,-0.035432387,0.0867714,0.01959838,0.018066676,0.03695912,-0.16483645,-0.10174207,1.2264721722537322
0.0004442023,0.20394543,0.0879996,0.03484278,0.083090134,-0.003253339,0.12147754,0.044640295,0.01821233,0.05685362,-0.029972207,-0.07824769,-0.11955568,0.06952967,-0.10675967,0.15938078,-0.010163869,-0.028847564,-0.18211679,0.17782736,-0.0390406,0.045292232,-0.1995628,0.23297419,0.13064967,-0.20210412,0.0016130254,0.021535818,0.07264857,0.13831073,0.082275674,-0.008011978,0.08206462,-0.014631667,-0.009977785,0.09748771,0.1051662,-0.05217485,-0.30419657,-0.04713573,0.108268864,0.21434388,0.025728943,0.08157204,0.082025126,0.086412065,0.068919465,-0.10322957,-0.22413114,0.022999821,0.9714095663887753
0.039701015,0.06925129,-0.02574426,-0.0014266112,0.032535914,0.0071944627,0.009255949,0.038524766,0.034505825,-0.02750087,-0.09003797,0.020481538,0.05108917,0.12945393,-0.06841999,0.11357423,-0.010860757,-0.06035674,-0.18069547,0.098753914,-0.16922556,0.16843529,-0.13293573,0.15779918,0.014518024,0.008215927,0.02873173,-0.034273222,0.04673408,0.16611995,0.15338093,-0.090759985,0.1071648,-0.10163254,0.008612109,0.07750063,0.022974573,-0.13174555,-0.04391198,-0.11980969,-0.020595672,0.1465051,0.020633185,0.11760545,0.06061936,-0.0515595,0.013552283,0.047603164,-0.06142227,-0.09263604,1.7404669574794573
0.17886949,0.023489686,0.0006362044,0.040921032,0.033861544,-0.029559981,-0.010611203,0.05128952,0.17424686,0.005043342,0.021212293,0.03206053,0.050923273,0.15232378,-0.08971471,0.13241336,0.020268569,-0.09222248,-0.17174892,0.10028047,-0.08385665,0.17205006,-0.10434361,0.20729427,0.04045655,-0.01891802,0.07669384,-0.061862122,0.086666994,0.14792489,0.13261002,-0.076615565,0.06700761,-0.13315393,0.04366882,0.104603775,0.038162008,-0.13020779,0.006759092,0.0394243,0.048034478,0.23544669,0.013663817,0.11795433,0.12826954,-0.0074393153,0.0818475,0.019192608,-0.076281935,-0.16281348,1.8361231193811718
0.07707528,0.05136794,0.009111319,0.038621746,0.02913268,-0.033584934,0.031149479,0.084034964,0.02614044,0.01032905,-0.07230811,0.044556007,0.05915821,0.09681708,-0.026191253,0.13815637,-0.049365822,-0.079234794,-0.18567996,-0.00893765,-0.16158955,0.13859311,-0.072946705,0.09057539,0.052863162,0.020020373,-0.06849412,-0.04408606,0.037481017,0.14883573,0.18660724,-0.09340182,0.11026585,-0.109282486,0.06099702,0.07628719,0.0010710501,-0.095403835,-0.04941889,0.0038990832,0.016566938,0.13465661,0.04531075,0.08146983,0.12221924,0.005692561,0.1006355,0.12447037,-0.06973973,-0.09431422,1.6069675211189591
-0.03152568,-0.019242188,0.006469103,-0.013090645,0.034364797,-0.032557543,-0.018386418,0.09179548,0.059612215,-0.040537857,-0.09003103,0.016585916,-0.03462996,0.14566658,-0.11418783,0.05538479,-0.13802862,-0.02060393,-0.1956027,-0.017713169,-0.13448843,0.11316035,-0.075881295,0.14962462,0.08475242,0.009591396,-0.057826072,-0.09923923,0.014815022,0.1725058,0.122066505,-0.043319497,0.032146145,-0.114560485,0.091069065,0.085829794,0.038510688,-0.054529417,-0.04343221,-0.072937645,0.027662396,0.2533238,0.021385977,0.040084098,0.16237839,0.007899188,0.14613596,0.118073195,-0.093175225,-0.097503155,1.7182878488925657
0.017711775,0.018487949,-0.01703878,-0.096858054,0.028693391,0.09233618,-0.012200277,0.013122997,0.102129,0.007381285,-0.09137977,0.10868377,-0.04591717,0.16827032,-0.07409694,-0.016734162,-0.06900355,-0.030360056,-0.107626945,-0.04116455,-0.072905324,0.25088462,-0.17973243,0.19597568,0.106676,-0.20896973,-0.01684334,0.13860205,0.013532059,0.17385027,0.08115916,0.002104558,0.120259844,-0.09835774,-0.11653549,0.11105483,-0.041396335,-0.04516245,-0.101840764,0.116469055,0.10746361,0.12115756,-0.035824332,0.056774113,0.13464677,0.0037428373,0.083784774,0.06281982,-0.053390052,-0.019408057,1.6677032644900727
0.0038342483,-0.08466085,-0.043734822,0.07182738,0.010906677,-0.050052296,0.00515673,0.10410392,-0.021728326,-0.059754204,-0.018147726,0.026471978,-0.0069107264,0.15751715,-0.08544369,0.08584657,-0.14046377,0.029293189,-0.13846055,0.031781755,-0.15867087,0.041330203,-0.17085168,0.21564074,0.010631675,-0.027569503,-0.022777041,-0.006035223,-0.06802597,0.088253394,0.20741145,0.04157065,0.03310943,-0.2042732,0.02264725,-0.020729322,0.043806545,-0.0160487,-0.05173896,-0.0202044,0.010362694,0.248108,0.064514026,0.06282799,0.16995375,-0.042523578,0.14147995,0.058698304,-0.056413878,-0.04029488,1.6370892980465748
-0.017626503,-0.04076414,-0.015215533,0.07464854,0.040049426,0.025585596,-0.004306257,0.025604827,0.020827828,-0.0054538855,-0.04630505,0.050312612,0.011429857,0.17883696,-0.0288699,0.14342386,-0.05010032,-0.04869066,-0.16833298,0.018073572,-0.15447217,0.11111747,-0.08014301,0.16582882,0.04346594,-0.01585333,-0.038102023,0.04757178,0.0035196107,0.1395736,0.09895867,-0.017167678,0.03233885,-0.1551138,-0.019826088,0.09020726,0.10432558,-0.042810462,-0.015200212,0.029056467,0.06644573,0.20650741,-0.024401216,0.065359786,0.16350532,0.005661158,0.11535398,0.05040981,-0.106544316,-0.12196324,1.6306910331945872
0.002173468,0.044097114,0.021723134,0.024501776,-0.06731981,0.06728188,0.043132495,0.03754815,0.05964617,0.0022719502,0.024001518,0.14134932,-0.0093870675,0.16269986,-0.0015452276,0.06499273,0.007595466,-0.031486794,-0.12769327,0.18176441,-0.06458445,0.119234666,-0.10188645,0.116750866,0.026051639,-0.10982503,-0.028466953,0.096083984,0.00861154,0.15723774,0.095687434,-0.016632866,0.06325441,-0.06642591,0.04806809,-0.050033763,0.07983701,-0.053562295,-0.06324314,0.006767138,0.051886328,0.19456905,-0.013969193,0.0017623099,0.18129127,0.08030137,-0.0018686035,-0.04079331,-0.08944465,-0.079296514,1.9882879078739455
0.036075946,-0.013262016,-0.033411052,-0.017681427,0.07762523,0.009597829,0.027881393,0.04124883,0.13229595,-0.013825689,-0.0032472971,-0.067824244,-0.0014428708,0.09180679,-0.0029596444,0.07062107,0.05350448,-0.09023676,-0.1394312,0.0586555,-0.08930228,0.073364116,-0.030314261,0.09989933,0.08233212,-0.03261349,0.09273201,-0.090058364,0.015778907,0.12249625,0.09695964,-0.041977428,0.05619929,-0.10063265,-0.03712112,-0.0350219,0.11073673,-0.10310841,-0.09119811,-0.0024091585,0.060028773,0.16132542,0.05640344,0.1436057,0.13818067,-0.014213159,0.0835341,0.032324158,-0.09456088,-0.088921696,1.4095275501342586
0.015334294,0.097152606,-0.025737083,0.015221881,0.0420486,-0.022788182,0.04400555,0.05392482,0.046342656,-0.021328773,0.007816684,0.027428236,0.0068710432,0.1350938,-0.032561842,0.08236622,0.0063594095,-0.10212155,-0.24475527,0.11742823,-0.096799135,0.16067246,-0.113390066,0.0025338053,0.12944761,-0.02006812,-0.079176396,0.04153074,0.009251932,0.0676136,0.09442439,-0.16949339,0.07202736,-0.08478269,-0.035085052,0.014095016,0.103417404,-0.10411332,0.036064558,0.05105918,0.057907835,0.15084963,0.0051436545,0.095779486,0.12041764,-0.02937102,0.043066796,0.010240244,-0.03415385,-0.14890379,1.561469710415299
-0.010720166,-0.011360959,-0.059050918,0.09063434,0.027370786,0.115941584,0.060251832,-0.02715671,-0.027130544,0.112425804,0.1200557,0.038945705,0.06217609,0.1325754,-0.032011632,0.029102797,-0.17871796,-0.045849293,-0.15268588,0.053403288,-0.07726246,0.1346225,-0.036457453,0.23947613,0.013890383,-0.013001622,-0.0111209275,-0.045113128,-0.07068067,0.21534924,0.10674558,-0.010310373,0.03561433,-0.11547997,0.1165212,0.022035873,0.026564127,-0.09339566,-0.0043101697,-0.014424003,0.06291119,0.16232495,0.05605633,0.06707029,0.06859646,0.017489666,0.00030574948,0.07165761,-0.20099615,-0.1644489,0.8185807243541025
0.042312913,0.03807777,0.050277818,-0.04318783,-0.018966546,0.04806185,0.019457795,0.0521334,0.07228929,0.0034172232,-0.06361753,-0.009785697,0.029251134,0.096271165,-0.08558124,0.1395031,-0.0029605124,-0.09198564,-0.20910306,0.09702591,-0.090042636,0.08645278,-0.09235799,0.11404251,0.07743962,-0.10783461,0.12971887,-0.004071925,0.045139827,0.2644793,0.08678657,-0.202174,0.02175553,-0.06755043,-0.06340245,-0.052216873,0.09524806,-0.012570454,-0.15588939,-0.010465789,0.023764076,0.10566489,0.11571879,0.11687755,0.044105284,0.005886584,0.13309455,0.036107883,-0.07736117,-0.18691829,1.39629135959983
0.00077917444,0.05106888,-0.05759257,-0.011330475,0.073399894,-0.0047312765,-0.10646536,0.06202505,0.020046722,-0.0240026,-0.065714255,0.049816478,0.034202926,0.033799555,-0.037166998,0.1300726,-0.047430903,-0.13497578,-0.27555135,0.004395098,-0.124901906,0.08048429,-0.04849737,0.049719773,0.013918924,-0.0069789467,-0.02411053,-0.0057222024,0.033722572,0.14556587,0.054323472,-0.12937863,0.11376371,-0.08265437,0.065044224,0.06343098,0.18249522,-0.055959504,0.04422001,0.06964521,-0.016988453,0.13650008,0.030903077,0.15368024,0.07918326,-0.05513689,0.024720926,0.05531313,-0.05544638,-0.2023863,2.0652662093882976
0.11578242,0.15844719,-0.0490321,0.0020276147,0.034207657,0.018630305,0.028051829,0.0869988,0.067057386,-0.02315423,0.013729383,-0.09090236,0.0056303055,0.095492944,0.04076292,0.099813774,-0.026267232,-0.07389911,-0.21013454,0.14134312,-0.08500323,0.14324225,-0.11028162,0.13923284,-0.011033203,-0.028417826,0.01207664,-0.029141745,0.06716653,0.081295624,0.12329264,-0.12527442,0.02830398,-0.09735233,-0.02467464,0.06758518,0.15612857,-0.06341651,-0.0073786927,0.0024543596,0.028634358,0.10102724,0.015304437,0.26329988,0.017043306,-0.17441717,0.033701666,-0.068170264,-0.03732516,-0.13501734,1.4775344096720875
0.054161124,0.09430577,-0.008518715,0.035774987,0.041499574,-0.04102587,0.018998122,0.09183053,0.16596855,-0.028382659,0.00404057,0.079028234,-0.087162994,0.10576854,-0.08262397,0.042723607,0.007183569,-0.03824683,-0.18927744,0.08900519,-0.07230143,0.11767999,-0.16951999,0.116296366,0.10153343,0.031405337,-0.032252427,0.0599614,-0.017856235,0.102658935,0.08812271,-0.01083227,0.13849722,-0.109613016,-0.026952034,0.043183368,0.07936446,-0.0719534,-0.086236276,0.030488545,0.094293825,0.15380739,-0.006584801,0.15238486,0.10831275,0.074656725,0.00024526674,0.05951041,-0.07119181,-0.08118007,1.3011952909600268
0.07487966,0.05811664,-0.0021708135,0.11075648,-0.0714069,0.013515607,0.056744322,-0.055575352,0.07623555,0.08746815,6.340734e-05,0.048301164,-0.00333326,0.13735765,-0.0083934255,0.13238479,-0.023695579,-0.12936957,-0.29431498,0.13535252,-0.070260726,0.12455363,-0.04881004,0.086532414,-0.0038767622,-0.034572653,-0.04590151,-0.02091413,-0.02192026,0.16223694,0.10947207,-0.17210914,0.11322897,-0.16050528,0.085970744,-0.054900996,0.085796304,-0.054231312,0.07951154,0.05395958,0.061344076,0.12508951,-0.012479482,0.08342702,0.09336458,-0.03165252,-0.044351786,0.082185075,-0.10162231,-0.10711588,1.602214404552873
0.019270854,0.15717971,-0.057409085,0.07923515,0.03039409,-0.06409642,0.049780298,0.06923837,0.08897469,-0.06772144,-0.01977711,0.0006494056,0.049172476,0.14259785,-0.021900704,0.12299457,-0.08481122,-0.06854553,-0.2527761,0.047453854,-0.15966271,0.101445585,-0.06447114,0.12736964,0.007860296,-0.017504975,-0.08997971,0.03727019,0.0397714,0.061155304,0.13142611,-0.11152529,0.030227017,-0.13599369,0.054656312,0.14271234,0.05554125,-0.049436513,0.024330173,-0.025925169,0.041979913,0.15329188,-0.10236886,0.17576303,0.10454082,0.017223129,0.031510912,-0.03220576,-0.08754718,-0.13714258,1.5519190044405193
0.095660776,0.06229966,0.05185322,0.121870436,0.023393115,-0.006114887,-0.014777111,-0.024544,-0.013236221,0.10525078,0.14510521,0.21829933,-0.03640689,0.31763732,-0.021312216,0.09104067,-0.13346069,0.004960666,-0.16679855,0.07109043,-0.11432511,0.14710212,-0.23997858,0.36235335,0.024369886,-0.128347,-0.11489267,-0.03318344,0.030702224,0.06526789,0.10890644,0.12028379,0.07826933,-0.15108022,0.105246454,0.07071766,0.051039558,-0.082933664,0.08884566,-0.016854335,0.18974668,0.16499633,0.054250438,0.052893333,0.061493,0.026109444,0.030657778,0.026627446,-0.12467489,-0.034994554,1.9224810950918372
0.07117202,0.11638553,0.07180629,0.11220624,0.057895374,0.053466607,0.08560889,0.018404873,0.062615864,0.017157963,0.016373195,-0.030521547,0.080258854,0.23791522,0.053706903,0.09639216,-0.005178744,-0.020942077,-0.16483626,0.15138988,-0.1074231,0.13482223,-0.011002109,0.093302146,0.006658492,-0.08321476,0.089498796,0.031428374,-0.009523619,0.14418621,0.123238996,-0.11736615,0.05990466,-0.15572695,0.07802931,-0.04127296,0.18865763,-0.10118173,-0.026489062,-0.11367991,0.08457421,0.13174768,0.046733543,0.23205495,0.073168896,0.05616742,0.16827735,-0.00094255694,-0.08754591,-0.12611884,1.440042198567865
0.017679198,0.07774353,-0.049824215,0.025432847,-0.017736584,0.05146879,0.13383338,0.022654362,0.077849604,0.085874505,0.015976612,0.09035229,0.029490687,0.107884936,-0.046587046,0.10141617,-0.008176692,-0.043276414,-0.21679688,0.1547362,-0.033394024,0.18027318,-0.06675333,0.108442396,0.0028523093,-0.12810789,-0.09364241,-0.031372707,-0.035860837,0.1498051,0.12854497,-0.04427073,0.13375497,-0.035885297,0.13817406,-0.024440166,-0.034302246,-0.016258506,0.011112493,-0.027666586,0.05650702,0.16331185,0.030218907,0.022094581,0.1929123,0.056147866,0.008208491,0.023590526,-0.07707966,-0.102324106,1.925475408091062
0.004068078,-0.030268569,-0.012118412,0.049111612,-0.014333797,0.013603379,0.027932052,0.05334647,0.09655099,0.02535713,-0.05364629,0.11225412,-0.020325106,0.2404898,-0.021378666,0.12480574,-0.044407453,-0.03990203,-0.122138895,0.11653234,-0.22033586,0.18818176,-0.105933785,0.19609232,0.045152966,-0.028302895,-0.024479154,-0.05623328,-0.012851913,0.07320994,0.13237643,-0.03022552,0.11359465,-0.119687386,0.067022085,0.10280822,0.12673092,-0.12304735,-0.0026808232,-0.054332618,0.014055445,0.24641232,0.055586774,0.05817959,0.15521899,0.022478875,0.076499686,0.033598125,-0.06544219,-0.09414493,2.329612986178445
0.0515122,0.12563306,-0.028941844,0.04900962,0.011108135,-0.019868921,0.15704316,0.05198516,0.07283217,0.071621165,0.019448576,0.03176409,-0.02568514,0.113010935,-0.028098583,-0.040913243,-0.031429086,0.002574309,-0.12998071,0.18029122,-0.039436866,0.038916025,-0.15468211,0.07480662,0.11518258,-0.16705035,-0.07928952,-0.020729218,-0.031503487,0.043536462,0.2108339,0.0067416904,0.051368665,-0.10447073,0.06749357,0.032725386,0.062912345,0.0174778,-0.028216913,0.042802934,0.054425865,0.17363393,-0.033699,0.014030446,0.22925514,0.09067368,-0.01698309,-0.16423567,-0.109353386,-0.052437957,1.7017118750499298
0.04069504,0.066352844,0.04087101,-0.020624707,0.06658494,0.0071026017,0.059314363,0.12618016,0.1402811,0.0012583613,-0.047220543,0.030523265,-0.069302104,0.10148534,-0.032922287,0.10386286,-0.056258168,-0.081264295,-0.17069933,0.019284926,-0.11702665,0.17059018,-0.07753807,0.12650771,0.07421223,-0.023286227,-0.0305226,-0.028129999,0.057271887,0.11119289,0.10578075,-0.06834171,0.12011963,-0.15994585,-0.05199218,0.03316586,0.1104088,-0.13589077,-0.0657362,-0.009968595,-0.007411744,0.12340794,-0.02826969,0.054443195,0.18085928,-0.05541136,0.059975192,0.034566946,-0.040423457,-0.059740487,1.6748257314964143
0.11876277,0.037562713,0.071265824,-0.07753652,-0.0021942167,0.09930298,-0.08058732,0.011583485,0.012299983,0.025657246,-0.07145107,0.032010254,-0.02521716,0.046637494,-0.036344863,0.10859663,-0.04609136,0.044610895,-0.10667417,0.056756046,-0.18336488,0.045764104,-0.1583977,0.2020179,0.031260572,-0.02562637,0.08734943,0.09966697,0.022444487,0.19341888,0.04848085,-0.1353039,0.020087104,-0.07439071,-0.04033827,-0.014615044,0.0396175,-0.05070245,-0.13608326,0.086148284,-0.12884502,0.17910562,-0.027094716,0.15114392,0.08645979,-0.15838006,0.021999283,-0.027170936,-0.103809394,-0.17755246,2.0770871770147603
0.006848567,0.08097121,-0.05796516,0.034828234,0.02517085,-0.04347398,0.06930447,0.051766373,0.08687801,0.022593156,-0.028087324,0.030346956,-0.034863587,0.20645232,-0.028430153,0.0766573,-0.13673371,-0.0889708,-0.1761503,0.099706836,-0.1540835,0.090807304,-0.062929995,0.20072033,0.042735647,-0.051618338,-0.044379395,-0.11247355,0.017368406,0.091812566,0.12756507,-0.0063023535,0.0399688,-0.16794196,0.09482109,0.1719036,0.0684908,-0.13142109,0.038246892,-0.06520129,0.10690085,0.114180624,0.03924278,0.063265115,0.0884846,-0.08266652,0.04927546,0.072894156,-0.14104068,-0.08158291,1.6974704704166355
0.10956374,0.15298304,-0.008439651,0.059468914,0.08591285,-0.02860814,0.034251183,0.046282228,0.06595939,-0.035157345,0.019105954,-0.0068883924,0.0069385828,0.10962311,-0.074013315,0.082405016,0.0058309506,-0.010269976,-0.2522098,0.16770421,-0.075031444,0.12559853,-0.045077253,0.087255344,0.024767421,0.0063464046,-0.0034190225,0.035363365,0.036731116,0.020704143,-0.025690578,-0.004771003,0.011684182,-0.14915024,0.0034244664,0.05082512,0.13579385,-0.15031272,0.0009810037,0.050808486,0.09611981,0.15872212,-0.011468817,0.16725983,0.12058378,-0.027857788,0.12505282,-0.057695772,-0.107862115,-0.1209665,1.699043427169981
-0.0043968144,0.14147146,0.02547982,0.021651654,0.10604506,0.035269048,0.039137483,0.023539845,-0.014818849,0.05978808,-0.02392945,0.061441243,0.0282434,0.11084412,-0.023876995,0.032333862,0.014017211,-0.050154567,-0.15942433,0.14639229,-0.07397827,0.15537517,-0.13261487,0.10725607,0.07757502,-0.07447262,-0.0138408905,0.009862316,-0.0053044185,0.13590717,0.123086765,0.054066453,0.08272915,-0.0921084,0.11592495,0.056216903,0.0510119,-0.1041487,-0.014889345,-0.09006499,0.020717569,0.10592978,0.021778112,0.063552216,0.14915834,0.0041871285,0.015459153,0.008943616,-0.14500634,-0.06719671,1.6650513213591158
0.044027418,0.07634302,-0.028096939,-0.0039684856,0.073510885,-0.06948076,0.046790924,0.11019737,0.04495001,0.00780185,0.027924374,0.0093899565,0.02664069,0.10564346,0.009949014,0.1055744,-0.016509604,-0.111278385,-0.16017568,0.11039434,-0.015806617,0.10726443,-0.15306295,0.1665407,0.035461634,-0.04496756,-0.12697673,0.018818144,0.029368352,0.12987281,0.12241239,-0.065488756,0.049896788,-0.03277135,0.039049942,0.027441239,0.07911272,-0.046090588,-0.037354983,-0.02713706,0.110632025,0.18509853,-0.030003004,0.1368308,0.15249167,0.07400346,0.08447043,0.0011119893,-0.1289731,-0.09222756,1.459371345531089
0.031313334,0.111305445,-0.04110767,0.060878117,0.23435548,0.039277118,-0.03550522,-0.022210998,0.034924995,0.015159895,-0.09828778,0.08654466,-0.040047552,0.18282011,-0.010792117,0.17564689,-0.05686433,-0.058164444,-0.15781055,0.15413478,-0.2823241,0.28410122,-0.14766678,0.23343176,0.1627499,-0.11328778,-0.014103893,-0.19769067,0.07645912,0.09831199,-0.003646889,-0.11858944,0.09833334,-0.14197545,0.15364034,0.054338105,0.019724445,-0.14327,0.09592266,0.026347883,-0.08730168,0.16846932,-0.11792856,0.045587778,-0.015060561,-0.10376789,-0.001053665,0.019192109,-0.23262344,-0.036467217,1.2417300843106232
0.05237785,0.074813105,-0.012931853,0.07358752,-0.034632843,0.04180362,0.07531078,-0.0063044094,0.11782544,0.07527811,-0.011333879,0.08737003,-0.0003785386,0.23804314,0.02069794,0.12487511,-0.03581527,-0.018422268,-0.21550974,0.18597852,-0.14113931,0.25460294,-0.024959818,0.1509774,-1.8584268e-06,-0.039422207,-0.009566235,-0.03719374,-0.03194444,0.12311492,0.0922775,-0.05132765,0.070308805,-0.17019919,0.052130703,0.101802036,0.14476097,-0.09395343,0.056325853,-0.042241972,0.008267297,0.1340586,0.051097736,0.018672321,0.10283389,0.026934529,0.07297212,0.04930812,-0.043539677,-0.09752844,2.0638123194266904
0.07980822,0.02903708,0.022207214,0.04173173,0.10148979,0.010395243,0.07487898,-0.03137277,0.04928096,0.1571379,-0.010370891,0.07070576,-0.08815359,0.2175917,-0.039186127,0.13823016,0.0033780583,-0.006873036,-0.16203335,0.022669317,-0.25161737,0.102457486,-0.115823515,0.10425913,-0.0030434956,-0.029841157,0.08014654,0.0072523085,0.042391703,0.1360274,0.17035767,-0.01825519,0.069474205,-0.13193235,0.13910422,0.090264745,0.026259957,-0.094304115,0.021327185,0.032575704,0.024378248,0.05730858,0.05173308,0.10105742,0.045247816,-0.007776575,0.11585539,0.12527607,-0.15954119,-0.09545494,1.2566983868420423
0.030004855,0.19128825,0.05926068,0.05058125,0.047139768,-0.04186197,0.0448458,0.04733134,0.053504717,0.096301,0.080331974,-0.004005662,0.029471966,0.1328914,0.055313963,0.08618181,-0.18993367,0.019346,-0.15005457,0.17851198,-0.05960883,0.06272095,-0.07857963,0.21284638,0.06117397,-0.14836794,-0.09586349,0.07320535,0.03467208,0.09701112,0.30770552,-0.011242412,0.11820662,-0.07324559,0.120343566,-0.01498946,0.10204627,0.041164886,-0.13646731,-0.027811024,0.031220654,0.18029687,0.054297835,0.19212541,0.22039418,0.11663481,0.08279652,-0.009288256,-0.13558237,0.019538114,2.3806873511394615
-0.055875763,0.06698712,-0.062661946,-0.04081183,0.020012176,-0.08259495,0.07339723,0.049141478,0.073497236,0.10040338,-0.090865694,0.05671281,-0.033783764,0.1797025,0.034530606,0.14150025,-0.10162868,-0.026787866,-0.24898429,0.029510008,-0.14023827,0.075911105,-0.06320767,0.008051737,0.09997505,0.011710041,0.06839623,-0.05711072,-0.030411242,0.08497146,0.05743343,-0.14281493,0.1167425,-0.15368396,-0.019814584,0.07778653,0.035582285,-0.03902215,0.056341592,-0.033145435,-0.06788905,0.14931926,0.008795216,0.029118378,0.1096591,-0.0819503,0.07746615,0.046796866,-0.0870688,-0.10741962,1.7422675885670391
-0.08038236,-0.023178464,-0.12710346,0.04865973,0.041779272,-0.22196363,0.037175186,0.07493691,-0.038052093,0.061350998,-0.10042464,-0.06347945,-0.045609638,0.32180756,-0.0060298173,0.0726059,-0.01441927,-0.12171481,-0.059464272,0.06793609,-0.026898907,0.14210354,-0.12336035,0.098039895,0.07250163,0.11982245,0.0018840026,-0.038722273,-0.12295337,0.12410836,0.09691501,-0.101022005,-0.038527917,-0.038225,0.15196292,0.043434095,0.25224528,-0.23490411,0.03326718,-0.05485227,-0.22862181,0.051598366,-0.12325673,-0.005712281,0.2404368,0.007396728,0.13087419,-0.059972003,-0.338795,-0.01790918,1.8172972477373142
0.003517898,0.113979146,0.0015192418,0.078487575,0.013078098,-0.014939999,0.0873806,-0.020164078,0.02305332,-0.02752862,-0.05405303,-0.01758216,0.0412434,0.12750508,-0.071242325,0.16218153,-0.030417882,-0.08523503,-0.19247766,0.11590458,-0.097894184,0.11588682,-0.07021604,0.15287553,-0.017259922,-0.029281283,-0.01604298,0.031755146,0.047327682,0.20929945,0.14119324,-0.12656915,0.06758559,-0.13880092,0.05745988,0.091658056,0.044118162,-0.09219113,0.025523895,-0.050387703,0.056777753,0.22347248,0.02334834,0.094412476,0.07639867,0.026504302,0.13493699,0.043919712,-0.084671564,-0.14389502,1.5078628188347492
0.009631327,0.099451564,0.008942325,0.013324064,0.02858393,-0.032865155,0.09964746,0.07304228,0.058997065,0.036402047,-0.021709455,0.01739626,0.05867457,0.06945943,-0.05021512,0.080999814,-0.030947216,-0.0767441,-0.21381946,0.15572047,-0.10032733,0.16056693,-0.08030961,0.014787396,0.007247607,-0.057231784,-0.032011453,-0.028395282,0.009814889,0.12647589,0.14525911,-0.06759913,0.054677922,-0.024567716,0.028242609,-0.04209589,0.05956915,-0.023928896,-0.0343206,-0.063245654,0.057049423,0.20495607,0.13908333,0.11790023,0.1669719,0.04833776,0.07885502,0.003775653,-0.058924653,-0.108219914,1.9050441347437965
0.020302536,0.127102,-0.0074412865,0.0036120107,0.051419448,0.01877051,0.06655393,-0.0024832475,0.11418771,0.049000602,0.052670203,0.014706757,-0.046235085,0.09054367,0.01086529,0.07734528,-0.046258744,-0.061885335,-0.16272673,0.18628223,-0.070222415,0.13683006,-0.06252148,0.16276711,0.013236058,-0.097692125,-0.10952887,0.028734345,0.04419434,0.04883286,0.14336811,0.011565658,0.15613164,-0.07953353,0.0870034,-0.0055909227,0.057140004,-0.02836374,-0.013210425,0.025098631,0.025526205,0.15160155,-0.052804183,0.09225322,0.20074676,0.089100495,-0.003751219,-0.06760404,-0.13170916,-0.07725786,1.8362186889150034
